id,filepath,label_raw,label,source,split
d555a614c837,Data/raw/roboflow_dirt/train/IMG_20241003_094913_183_jpg.rf.0a7a9a1db391e4a5c969b12e9a5f0fd3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
bcd77772660f,Data/raw/roboflow_dirt/train/IMG_20241003_093843_343_jpg.rf.0aca1253f827e7c5b416fff6ad54d6cb.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
3048de3a292a,Data/raw/roboflow_dirt/train/IMG_20241003_091038_854_jpg.rf.0a0da8fb995e55f0ffa27f7e387f74ef.jpg,Clean,clean,roboflow_dirt_det,test
b3a3804a9e10,Data/raw/roboflow_dirt/train/IMG_20241003_093915_573_jpg.rf.0b2e101a5f01086a7f5bfa030b4a9bf8.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
be869fa5f01b,Data/raw/roboflow_dirt/train/IMG_20241003_095121_848_jpg.rf.0b5e429cae528f2cbf236819976a10d3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
3ae321a8d9d1,Data/raw/roboflow_dirt/train/IMG_20241003_095048_899_jpg.rf.0adbf5f7425e1355fc1c66413e47dbea.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2faf77052536,Data/raw/roboflow_dirt/train/IMG_20241003_093832_052_jpg.rf.09e83c8efcc0703b0da6fddd2a0187f3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b2a4ab70ce73,Data/raw/roboflow_dirt/train/IMG_20241003_085850_019_jpg.rf.0b17fc3236f29dd95349165fcf124e47.jpg,Clean,clean,roboflow_dirt_det,test
69330be4a806,Data/raw/roboflow_dirt/train/IMG_20241003_090043_687_jpg.rf.09cc931b7942c5bd0cd9c5f089df7780.jpg,Clean,clean,roboflow_dirt_det,test
2264cedd86b4,Data/raw/roboflow_dirt/train/IMG_20241003_093047_311_jpg.rf.09efd856f2416c5307777dec4e5d5bed.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b288a14fc8d2,Data/raw/roboflow_dirt/train/IMG_20241003_094323_823_jpg.rf.0ad07ba1c434b135fa5b5c304da97888.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
807da844f0e8,Data/raw/roboflow_dirt/train/IMG_20241003_093830_726_jpg.rf.0b7cc6b18fe4f27b05d4b9807bdda8c1.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
cc7078b4ea12,Data/raw/roboflow_dirt/train/IMG_20241003_094258_092_jpg.rf.0b3bdd24f804fa8b2398f4206d0f68c8.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6118f595ae12,Data/raw/roboflow_dirt/train/IMG_20241003_093409_659_jpg.rf.0c528f659374aaefc46c17617eaf0d86.jpg,High-Dirty,dirty,roboflow_dirt_det,test
d2fbc265e23a,Data/raw/roboflow_dirt/train/IMG_20241003_092624_179_jpg.rf.0bd40bda0da80821b87e6355fbe322a2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2de6e367ac07,Data/raw/roboflow_dirt/train/IMG_20241003_093806_778_jpg.rf.0c1edef0915042a5400ed86cf5479dff.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7432b34b279e,Data/raw/roboflow_dirt/train/IMG_20241003_095439_408_jpg.rf.0c5b123d6cc401766d50d7848dd1f308.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e31f6a6c5582,Data/raw/roboflow_dirt/train/IMG_20241003_093819_407_jpg.rf.0c64ef92ffd765b1445208e6b6b6be3e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b82fcbb112be,Data/raw/roboflow_dirt/train/IMG_20241003_095324_568_jpg.rf.0c4624317eee87b4dbf051e0460ba893.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ad95ae7c4faa,Data/raw/roboflow_dirt/train/IMG_20241003_094926_948_jpg.rf.0b8d5f8ce648794f3cb516d37ace13da.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6ec8567b24b2,Data/raw/roboflow_dirt/train/IMG_20241003_093400_213_jpg.rf.0bf2052daee6d6b82b2be9ad12cb69e7.jpg,High-Dirty,dirty,roboflow_dirt_det,test
2c15aa6e2eea,Data/raw/roboflow_dirt/train/IMG_20241003_095122_428_jpg.rf.0c05b4f2a2fb174a8837b17de4c99db4.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
058d8a2e7525,Data/raw/roboflow_dirt/train/IMG_20241003_090820_926_jpg.rf.0c6ad9a80f890c3bf0e777a6a1dd26f6.jpg,Clean,clean,roboflow_dirt_det,test
9934c43b30b0,Data/raw/roboflow_dirt/train/IMG_20241003_093409_207_jpg.rf.0c490998c84a7def8cdb849e4c8da369.jpg,High-Dirty,dirty,roboflow_dirt_det,test
c6e6c3b6b039,Data/raw/roboflow_dirt/train/IMG_20241003_093735_220_jpg.rf.0d908f98c08e1de7bf2dae0b3d5374eb.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
546d5e3fe6ac,Data/raw/roboflow_dirt/train/IMG_20241003_090714_577_jpg.rf.0e165752d84de7c77c3797a1470d483e.jpg,Clean,clean,roboflow_dirt_det,test
fe434ab9e863,Data/raw/roboflow_dirt/train/IMG_20241003_095131_090_jpg.rf.0d17d2c10a67e895c1bc10ed35151aa3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
08b20bd597a1,Data/raw/roboflow_dirt/train/IMG_20241003_093834_481_jpg.rf.0dc8c7b3ecc1fa28272b5005b69b5d39.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
16a186025c86,Data/raw/roboflow_dirt/train/IMG_20241003_094330_149_jpg.rf.0e7ca40464abcb1cb4a8b7d722e9c1c9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
415eacc0efe7,Data/raw/roboflow_dirt/train/IMG_20241003_090728_530_jpg.rf.0cf6882e92f9197f077042ce0ca4500d.jpg,Clean,clean,roboflow_dirt_det,test
d3f263ec5c2a,Data/raw/roboflow_dirt/train/IMG_20241003_093457_806_jpg.rf.0c7ddacb2bf147fc5790c4caef9bd5cf.jpg,High-Dirty,dirty,roboflow_dirt_det,test
4d09eae92982,Data/raw/roboflow_dirt/train/IMG_20241003_093838_339_jpg.rf.0d63ba24ea49263678e3c325df8bfa61.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2452ebf27c21,Data/raw/roboflow_dirt/train/IMG_20241003_093747_373_jpg.rf.0e54e0adba6fd1539a9e8b9ba126888d.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
cda31cdbfc84,Data/raw/roboflow_dirt/train/IMG_20241003_085835_479_jpg.rf.0e829d7c4644e1b796cf1160120fd522.jpg,Clean,clean,roboflow_dirt_det,test
c84d8aca244d,Data/raw/roboflow_dirt/train/IMG_20241003_091058_842_jpg.rf.0e6edb65d5fc9d82a4fd231ddb8fe7ce.jpg,Clean,clean,roboflow_dirt_det,test
7c546c57cece,Data/raw/roboflow_dirt/train/IMG_20241003_094330_149_jpg.rf.0ccd75545ed3520c6e6e024d557fa550.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b56faa8632b3,Data/raw/roboflow_dirt/train/IMG_20241003_094322_416_jpg.rf.0d0aa2cae162b225abfba8065c6dc3a6.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
aa375d21fc3b,Data/raw/roboflow_dirt/train/IMG_20241003_095324_568_jpg.rf.0df31f3d89f2fca445bf482e005638ba.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
5e7f13244b90,Data/raw/roboflow_dirt/train/IMG_20241003_094301_007_jpg.rf.0e840801a0932d1f2eb62368436c1040.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
05ece92edf1a,Data/raw/roboflow_dirt/train/IMG_20241003_092555_336_jpg.rf.0dd923e7e8b217b254fe9a819bcd5ea1.jpg,High-Dirty,dirty,roboflow_dirt_det,test
8a9d39cd9323,Data/raw/roboflow_dirt/train/IMG_20241003_092542_138_jpg.rf.0ebd7885e8055635ece0d0669a8a8235.jpg,High-Dirty,dirty,roboflow_dirt_det,test
896ba3311a4f,Data/raw/roboflow_dirt/train/IMG_20241003_094327_809_jpg.rf.0f5ffddd99d7234d5c1f7030d4760663.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
eb6d32ec783b,Data/raw/roboflow_dirt/train/IMG_20241003_092542_138_jpg.rf.0f86a22a1e64fd6da528e18a33dd4495.jpg,High-Dirty,dirty,roboflow_dirt_det,test
893fb3df9df2,Data/raw/roboflow_dirt/train/IMG_20241003_085850_838_jpg.rf.0f9474ecc94265cbf564e572d289f811.jpg,Clean,clean,roboflow_dirt_det,test
26c92bb97ba4,Data/raw/roboflow_dirt/train/IMG_20241003_093821_621_jpg.rf.0ecdd97fab0115dfde03e064732197a2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
9ff9939e3a86,Data/raw/roboflow_dirt/train/IMG_20241003_093717_198_jpg.rf.0faf586c7191b98f9cca5a4e0fc4ee5a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ec8dab7def12,Data/raw/roboflow_dirt/train/IMG_20241003_093843_343_jpg.rf.0f98dfb57a80acacab135326fd65b6ad.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e5b0a6440d5c,Data/raw/roboflow_dirt/train/IMG_20241003_094250_538_jpg.rf.0f9b47bbaa203fec4d32560b61e1ce6c.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ddc6c0fc98ce,Data/raw/roboflow_dirt/train/IMG_20241003_094319_522_jpg.rf.0fabfe364f076240d5576e504d4984f2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
5de1a1537a4c,Data/raw/roboflow_dirt/train/IMG_20241003_090300_273_jpg.rf.10d65d235cd5c17e145fc33023b2a87f.jpg,Clean,clean,roboflow_dirt_det,test
07411091d7a1,Data/raw/roboflow_dirt/train/IMG_20241003_092202_408_jpg.rf.114212a1e984cb390a6704151a0d647b.jpg,High-Dirty,dirty,roboflow_dirt_det,test
18581b4e28e9,Data/raw/roboflow_dirt/train/IMG_20241003_094326_764_jpg.rf.0f992a9e707a0f546628299eb84c1f94.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
bd13cec3727f,Data/raw/roboflow_dirt/train/IMG_20241003_093414_065_jpg.rf.1025bd4ea61a7cd7dd8e034b2a906de1.jpg,High-Dirty,dirty,roboflow_dirt_det,test
9beb39dbe944,Data/raw/roboflow_dirt/train/IMG_20241003_093504_737_jpg.rf.0f5fca4fb4bbd5b1ff9ac28eb61f0c46.jpg,High-Dirty,dirty,roboflow_dirt_det,test
7643636f41b7,Data/raw/roboflow_dirt/train/IMG_20241003_093924_335_jpg.rf.0ed214f4645040c2c9414cd1995ca8ad.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
381ade9789cc,Data/raw/roboflow_dirt/train/IMG_20241003_093832_052_jpg.rf.0f370186f43d5bc2e9750aa040f02df1.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
95b1283b1928,Data/raw/roboflow_dirt/train/IMG_20241003_093739_578_jpg.rf.0fe4327d05cb7edd1ae936a1e77db4f3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e9ceb5fefd55,Data/raw/roboflow_dirt/train/IMG_20241003_095155_885_jpg.rf.10a651bdef9ab6bf917be395e2343caf.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e44e2ca9ca0a,Data/raw/roboflow_dirt/train/IMG_20241003_095404_946_jpg.rf.10bde44b527a7e598e050b6d6491333b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d73c025404dd,Data/raw/roboflow_dirt/train/IMG_20241003_092223_155_jpg.rf.1134c168b1afd2ceb739709fc66e84bb.jpg,High-Dirty,dirty,roboflow_dirt_det,test
b47450fbce5e,Data/raw/roboflow_dirt/train/IMG_20241003_093840_468_jpg.rf.10b6caee2cde6b4209f76d8dcbbb2f39.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7cd4520850b9,Data/raw/roboflow_dirt/train/IMG_20241003_093407_191_jpg.rf.1035ea476603a79bad74a2336c89674d.jpg,High-Dirty,dirty,roboflow_dirt_det,test
582fc8bf824f,Data/raw/roboflow_dirt/train/IMG_20241003_094246_635_jpg.rf.116c4ed4db9184e93dbb267043f2a46b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
a4ac480cc604,Data/raw/roboflow_dirt/train/IMG_20241003_094256_986_jpg.rf.10ec13147cec310e0a9e395b1646854e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e6b6139b4d3a,Data/raw/roboflow_dirt/train/IMG_20241003_094334_416_jpg.rf.0fd33eacb3017053fc8ed1e42c5e32a0.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6f608c2edc0a,Data/raw/roboflow_dirt/train/IMG_20241003_092221_248_jpg.rf.1073fc6aaff9aea602d4763a2c00d867.jpg,High-Dirty,dirty,roboflow_dirt_det,test
1558feac748a,Data/raw/roboflow_dirt/train/IMG_20241003_090616_086_jpg.rf.118d53fd38e2cf4f3ad329179c63dc50.jpg,Clean,clean,roboflow_dirt_det,test
01b9628a9c98,Data/raw/roboflow_dirt/train/IMG_20241003_094232_185_jpg.rf.1172dc2430d3476c41d5bd2feeeba9f0.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6313612387c2,Data/raw/roboflow_dirt/train/IMG_20241003_094710_321_jpg.rf.11cefe8701d9bc68bc9d381d4927c8a2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c476a64048f6,Data/raw/roboflow_dirt/train/IMG_20241003_093856_981_jpg.rf.11f7e2dd48173b864e74cdfc6e912d94.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ac01c9434f51,Data/raw/roboflow_dirt/train/IMG_20241003_093937_414_jpg.rf.1274a54de7ee5def6c313f919ee01954.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e130dd7a9f41,Data/raw/roboflow_dirt/train/IMG_20241003_092221_248_jpg.rf.1290e829b25b42c93a496a77b323f232.jpg,High-Dirty,dirty,roboflow_dirt_det,test
5c572b2412f5,Data/raw/roboflow_dirt/train/IMG_20241003_085915_633_jpg.rf.12316a144e15c857cb3da41a29dc2c57.jpg,Clean,clean,roboflow_dirt_det,test
ae909e17b9e4,Data/raw/roboflow_dirt/train/IMG_20241003_093727_473_jpg.rf.13317a875033344f7a76c0e9e39952f6.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
cd7f93b70c69,Data/raw/roboflow_dirt/train/IMG_20241003_095454_112_jpg.rf.11bce579b0df0b9854bdd7647c82023b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ae2bbba19322,Data/raw/roboflow_dirt/train/IMG_20241003_093045_205_jpg.rf.1429a934af7b5a260e1af0f973eb2472.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
628e429a4561,Data/raw/roboflow_dirt/train/IMG_20241003_093417_952_jpg.rf.13ab0183056218bbd5fedd7295ea480d.jpg,High-Dirty,dirty,roboflow_dirt_det,test
d04f1c8a6057,Data/raw/roboflow_dirt/train/IMG_20241002_214913_487_jpg.rf.116e2ebb37017ce6194c9f3f57f45024.jpg,Clean,clean,roboflow_dirt_det,test
35f32e8f097a,Data/raw/roboflow_dirt/train/IMG_20241003_090246_446_jpg.rf.124a9311d2c204b5e9051723b2ab9961.jpg,Clean,clean,roboflow_dirt_det,test
5e076157a07d,Data/raw/roboflow_dirt/train/IMG_20241003_093813_684_jpg.rf.13402f31e619b77222111ca4cf6883fc.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6170c14bf010,Data/raw/roboflow_dirt/train/IMG_20241002_214930_400_jpg.rf.11f2a1d48c453c5144929c13c9793fb0.jpg,Clean,clean,roboflow_dirt_det,test
f00d6ce4c986,Data/raw/roboflow_dirt/train/IMG_20241003_090553_594_jpg.rf.12a7adb66ae53fb6ac3178afb35269f5.jpg,Clean,clean,roboflow_dirt_det,test
e67b2b1bafa8,Data/raw/roboflow_dirt/train/IMG_20241002_214936_596_jpg.rf.130afe5b321e345e8a4800688e3c9ae2.jpg,Clean,clean,roboflow_dirt_det,test
0705c14b2555,Data/raw/roboflow_dirt/train/IMG_20241003_095220_757_jpg.rf.13c8151b1c1b48de6b7a3acef746524b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b421c4e500fb,Data/raw/roboflow_dirt/train/IMG_20241003_090923_771_jpg.rf.148664bf8cf1310a76f2c65cca167bbc.jpg,Clean,clean,roboflow_dirt_det,test
94a820e434e8,Data/raw/roboflow_dirt/train/IMG_20241003_091204_600_jpg.rf.11fcd637291223c8c3705d485cac3549.jpg,Clean,clean,roboflow_dirt_det,test
6c84e0a50b18,Data/raw/roboflow_dirt/train/IMG_20241003_093721_939_jpg.rf.131f945535d7653674fd13158592e6a9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6a7538398555,Data/raw/roboflow_dirt/train/IMG_20241003_085838_220_jpg.rf.123d001857933e1d50edc24c4fb4c521.jpg,Clean,clean,roboflow_dirt_det,test
542276e7e4c1,Data/raw/roboflow_dirt/train/IMG_20241003_095048_899_jpg.rf.13d73cbc54e4fda107618a238882596e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e720be3e79e5,Data/raw/roboflow_dirt/train/IMG_20241003_095115_225_jpg.rf.143410a89b70410a4c153e020baead32.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ad442689001f,Data/raw/roboflow_dirt/train/IMG_20241003_095048_899_jpg.rf.142fafb6ceec5712682368ad252755f1.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b19a7d151bf9,Data/raw/roboflow_dirt/train/IMG_20241003_093734_222_jpg.rf.12284747636039c72da742b35d3c6e8a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e4e8d1e7ceac,Data/raw/roboflow_dirt/train/IMG_20241003_092300_376_jpg.rf.148efa1592daa69a1b58e8852203c04f.jpg,High-Dirty,dirty,roboflow_dirt_det,test
a1025987607a,Data/raw/roboflow_dirt/train/IMG_20241003_095130_374_jpg.rf.14a6680fdf57f3e6b1803a649719d171.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
eb816eb52c15,Data/raw/roboflow_dirt/train/IMG_20241003_093723_493_jpg.rf.17e38ebe18dbf5de5f86377ee6c191f2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
84fd98971d62,Data/raw/roboflow_dirt/train/IMG_20241003_094727_426_jpg.rf.17fb2dfc3d79ebd424508b45d96a5eaf.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ba3bfc40c50f,Data/raw/roboflow_dirt/train/IMG_20241003_092436_946_jpg.rf.167dba1586390691070dce8f6cc44ac1.jpg,High-Dirty,dirty,roboflow_dirt_det,test
0cf2a3cafa0f,Data/raw/roboflow_dirt/train/IMG_20241003_095057_741_jpg.rf.16addb8d6a84052c34b061ca2f7b54f2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
056c0490d9d0,Data/raw/roboflow_dirt/train/IMG_20241003_085937_533_jpg.rf.1687ed61e48fb4a0795ad5796caed62a.jpg,Clean,clean,roboflow_dirt_det,test
5a412e862085,Data/raw/roboflow_dirt/train/IMG_20241003_093430_864_jpg.rf.172b6e195aa69302851d1431f698baa0.jpg,High-Dirty,dirty,roboflow_dirt_det,test
6bc45436a0c4,Data/raw/roboflow_dirt/train/IMG_20241003_090238_263_jpg.rf.15c3a27c6930485bbcd2f173f52c8baa.jpg,Clean,clean,roboflow_dirt_det,test
ce03b005f02f,Data/raw/roboflow_dirt/train/IMG_20241003_093410_022_jpg.rf.16e293d3b946e5f697686b58ed8a0c78.jpg,High-Dirty,dirty,roboflow_dirt_det,test
039c45a4da03,Data/raw/roboflow_dirt/train/IMG_20241003_090714_577_jpg.rf.171029c05ab04f08322c7545afb4ea5f.jpg,Clean,clean,roboflow_dirt_det,test
37a8a6c63306,Data/raw/roboflow_dirt/train/IMG_20241003_093355_378_jpg.rf.179832e2d7af89b0d50657e79753dc67.jpg,High-Dirty,dirty,roboflow_dirt_det,test
b8794ea0eca4,Data/raw/roboflow_dirt/train/IMG_20241003_094241_945_jpg.rf.1802ee86839574fb6b8af623978261d9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
72a2ef80742f,Data/raw/roboflow_dirt/train/IMG_20241003_093736_483_jpg.rf.179e79f26d49fcedcf1396907d92e561.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
dafc04a75e18,Data/raw/roboflow_dirt/train/IMG_20241003_085958_331_jpg.rf.17a9e47e75b3dc1ed384b4e3694a572d.jpg,Clean,clean,roboflow_dirt_det,test
fe40909293cd,Data/raw/roboflow_dirt/train/IMG_20241003_092252_208_jpg.rf.173cbf0f611718f83951c198f24d68ca.jpg,High-Dirty,dirty,roboflow_dirt_det,test
67c95065118e,Data/raw/roboflow_dirt/train/IMG_20241002_214849_430_jpg.rf.14ff53c23cb172bfe02164cff4007124.jpg,Clean,clean,roboflow_dirt_det,test
cb7e8e0a0192,Data/raw/roboflow_dirt/train/IMG_20241003_090820_926_jpg.rf.1634b9e012a074bab64905867beed483.jpg,Clean,clean,roboflow_dirt_det,test
f1bde66283a6,Data/raw/roboflow_dirt/train/IMG_20241003_085842_779_jpg.rf.16d475d40348bd3d43d08a0360a962b4.jpg,Clean,clean,roboflow_dirt_det,test
158e4e9751a8,Data/raw/roboflow_dirt/train/IMG_20241003_093637_156_jpg.rf.1501f471f9c0b5b3f0b38ebbe44f4ef6.jpg,High-Dirty,dirty,roboflow_dirt_det,test
97baabddb037,Data/raw/roboflow_dirt/train/IMG_20241003_094330_591_jpg.rf.17f00e149d96baadac4bb9b310fde083.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
f32cded7bb99,Data/raw/roboflow_dirt/train/IMG_20241003_090829_149_jpg.rf.14a41fdf52157d402034c75249ffd1c3.jpg,Clean,clean,roboflow_dirt_det,test
1639f06b2965,Data/raw/roboflow_dirt/train/IMG_20241003_094708_221_jpg.rf.1801e365e5553874205ea2804212ce06.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
46dd17d16d0f,Data/raw/roboflow_dirt/train/IMG_20241003_091605_984_jpg.rf.86e6ad68f5ce1f3ea0cd9ab26395745f.jpg,Clean,clean,roboflow_dirt_det,test
5bec99080eb1,Data/raw/roboflow_dirt/train/IMG_20241003_094331_305_jpg.rf.868d0f2e9afc04c0dc5302ea16334e86.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
383796e28040,Data/raw/roboflow_dirt/train/IMG_20241003_091424_599_jpg.rf.87fd0728586c69c3d245c634068b089c.jpg,Clean,clean,roboflow_dirt_det,test
0d87bb71f568,Data/raw/roboflow_dirt/train/IMG_20241003_093411_907_jpg.rf.8806d63b67e0f8de036aa0e96d249964.jpg,High-Dirty,dirty,roboflow_dirt_det,test
0fc1b31759d7,Data/raw/roboflow_dirt/train/IMG_20241003_092203_668_jpg.rf.88b8b5b3742464b1db5cdaa791fec095.jpg,High-Dirty,dirty,roboflow_dirt_det,test
c5dbc9f37cc5,Data/raw/roboflow_dirt/train/IMG_20241003_093820_932_jpg.rf.86af5ce292905c8456d34a8306a06863.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
4f0f573cba11,Data/raw/roboflow_dirt/train/IMG_20241003_094818_163_jpg.rf.87161b6bae34eca90b339ebc8433ede0.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
3df5b3ca9de2,Data/raw/roboflow_dirt/train/IMG_20241003_095119_759_jpg.rf.86a71c78aa14df56448dbebbe067b26a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
060af8515171,Data/raw/roboflow_dirt/train/IMG_20241003_090048_261_jpg.rf.87f9e3dc9f2c6085e9bb477d19857e71.jpg,Clean,clean,roboflow_dirt_det,test
fe2bc3fa0b0c,Data/raw/roboflow_dirt/train/IMG_20241003_095805_130_jpg.rf.888dba57ec96935008a5acb826e5681e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
df3c304e9b93,Data/raw/roboflow_dirt/train/IMG_20241003_091400_163_jpg.rf.887aa5b31215f00b120fd014f3eee0ec.jpg,Clean,clean,roboflow_dirt_det,test
a07c9161e284,Data/raw/roboflow_dirt/train/IMG_20241003_095224_978_jpg.rf.87aaa3196b70e38ad2a3a1f44bd45758.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6e72cb6b149d,Data/raw/roboflow_dirt/train/IMG_20241003_091033_670_jpg.rf.88d5ad5c218d8f6fb2e0d0f2c65bfbb0.jpg,Clean,clean,roboflow_dirt_det,test
33789301f590,Data/raw/roboflow_dirt/train/IMG_20241003_095205_838_jpg.rf.8a595a54c388a1515c2810c3da2c752e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
31eb95c71143,Data/raw/roboflow_dirt/train/IMG_20241003_090051_596_jpg.rf.891cb00902ffa43021d6d032b4dcc1c1.jpg,Clean,clean,roboflow_dirt_det,test
0738e914e0e8,Data/raw/roboflow_dirt/train/IMG_20241003_094250_538_jpg.rf.865ba5a46aeb93b7003d79bae0458b7a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
203d3cae55b5,Data/raw/roboflow_dirt/train/IMG_20241003_093400_737_jpg.rf.878cc24a7cdf8b6197c292c258754e45.jpg,High-Dirty,dirty,roboflow_dirt_det,test
dcb6a3f252b5,Data/raw/roboflow_dirt/train/IMG_20241003_090247_560_jpg.rf.88c04c6c77ddd19310df7acfe8d1de67.jpg,Clean,clean,roboflow_dirt_det,test
4bb0359825fd,Data/raw/roboflow_dirt/train/IMG_20241003_095110_443_jpg.rf.894f0a3abeb0b9a7d1a9fbad665cff6b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
f98d2849cacf,Data/raw/roboflow_dirt/train/IMG_20241003_093913_824_jpg.rf.888ef0f4dd8c74b220f3901b524a5994.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
4cbd7501049b,Data/raw/roboflow_dirt/train/IMG_20241003_090343_136_jpg.rf.8961e0bc9a87325428ebc5461b04cd26.jpg,Clean,clean,roboflow_dirt_det,test
1435fe04a764,Data/raw/roboflow_dirt/train/IMG_20241003_095349_333_jpg.rf.8aa048b684e707be58821de18b08c917.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
daaae2fdde45,Data/raw/roboflow_dirt/train/IMG_20241003_085948_142_jpg.rf.8b75dca3ab5fc7f194200bcc18ba685a.jpg,Clean,clean,roboflow_dirt_det,test
8312ce6322e4,Data/raw/roboflow_dirt/train/IMG_20241003_094714_602_jpg.rf.89fb2d08c800ac858ea6b8e4669781d6.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c5f1669d7ed1,Data/raw/roboflow_dirt/train/IMG_20241003_093355_378_jpg.rf.8ad202e128c1a3b1161c0679b0f619af.jpg,High-Dirty,dirty,roboflow_dirt_det,test
87c415d28c27,Data/raw/roboflow_dirt/train/IMG_20241003_091236_105_jpg.rf.8bc893fa1b3730e9d9bef1554d3b5ebe.jpg,Clean,clean,roboflow_dirt_det,test
13c68173c8e9,Data/raw/roboflow_dirt/train/IMG_20241003_093918_807_jpg.rf.8a3533fa3e1830849694370e9f6a5102.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2f5714a8366c,Data/raw/roboflow_dirt/train/IMG_20241003_094916_814_jpg.rf.8a28c91c63951770657f467005fdee0a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
448aacec77aa,Data/raw/roboflow_dirt/train/IMG_20241003_093843_343_jpg.rf.8ab9a2ee20d4faf197ed3d30200660dc.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c7b62736f10f,Data/raw/roboflow_dirt/train/IMG_20241003_094842_714_jpg.rf.8ae45c9259a875e18b59d8ab57f2bd08.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
